Date,"HRC (FOB, $/t)_1d","Iron Ore (CFR, $/t)_1d","HCC (Aus FOB, $/t)_1d",Domestic Scrap (DDP Jiangsu incl. VAT $/t)_1d,Monthly Export of Semis & Finished Steel as % of Production_1d,FAI in urban real estate development (y-o-y) Growth_1d,Automobile Production (y-o-y)_1d,Civil Metal-Vessels/Steel Ships (y-o-y)_1d,Household Fridges (y-o-y)_1d,Air Conditioner (y-o-y)_1d,"HRC (FOB, $/t)_forecast","Iron Ore (CFR, $/t)_forecast","HCC (Aus FOB, $/t)_forecast",Domestic Scrap (DDP Jiangsu incl. VAT $/t)_forecast,Monthly Export of Semis & Finished Steel as % of Production_forecast,FAI in urban real estate development (y-o-y) Growth_forecast,Automobile Production (y-o-y)_forecast,Civil Metal-Vessels/Steel Ships (y-o-y)_forecast,Household Fridges (y-o-y)_forecast,Air Conditioner (y-o-y)_forecast
2024-11-01,19.40573277595169,2.146433245052782,28.112561882707162,-3.2176719273285954,-0.22861261026888252,2.3314898902852663,6.274981324194204,0.159794101988608,3.465095858458241,3.1582501562142946,516.4057327759517,106.14643324505278,232.11256188270715,350.7823280726714,13.405533731194533,-7.968510109714734,9.274981324194204,1.459794101988608,11.965095858458241,11.358250156214293
2024-12-01,0.3930282211273495,0.4419061759627181,16.970413718257568,1.9889417649239542,-0.32014312661553535,1.0213098090115482,3.1269256039990116,2.2994200427189564,1.2538199495580784,1.830513743490227,516.7987609970791,106.5883394210155,249.08297560096474,352.77126983759536,13.085390604578997,-6.947200300703186,12.401906928193217,3.759214144707564,13.21891580801632,13.18876389970452
2025-01-01,5.10075041872852,1.9415105637708305,-5.196326885243419,9.813900778409755,0.26711870635859797,-1.1379228135705395,-2.3083985104640488,-0.45301811386110435,-2.0272078466947714,-0.7428311448121374,521.8995114158075,108.52984998478632,243.88664871572132,362.5851706160051,13.352509310937595,-8.085123114273726,10.093508417729169,3.3061960308464604,11.191707961321548,12.445932754892382
2025-02-01,10.632432158138833,2.049516670168916,-8.549116181064079,2.2484892560257554,0.3369619578469164,-0.3047817283178527,-1.7627436955762341,-1.2630971827803297,-0.8812812659750381,-0.3048890778102753,532.5319435739464,110.57936665495525,235.3375325346572,364.83365987203086,13.689471268784512,-8.389904842591578,8.330764722152935,2.0430988480661307,10.31042669534651,12.141043677082108
2025-03-01,6.852293487952163,3.0266257372697787,0.1964167373652419,2.3281634067587476,0.17499896426986458,0.0476242444356945,0.32126547391459637,0.35986965497792944,0.8143193015653649,0.7059933926383006,539.3842370618986,113.60599239222503,235.53394927202248,367.1618232787896,13.864470233054377,-8.342280598155885,8.65203019606753,2.40296850304406,11.124745996911875,12.847037069720407
2025-04-01,-2.2469123771638735,-0.4422295525334267,2.9335366731015378,-2.730486281063201,-0.006802706959403479,0.16558762849238656,0.06810216158081922,0.7190570073453758,0.18594899441135043,0.6630565418163163,537.1373246847347,113.1637628396916,238.467485945124,364.4313369977264,13.857667526094973,-8.176692969663497,8.72013235764835,3.1220255103894354,11.310694991323226,13.510093611536725
2025-05-01,-4.174677364113045,-2.045662067908513,1.9723299644838572,-3.576975414486802,-0.185421585039627,0.1729519193601866,0.016790578342064794,0.4271233471411341,-0.405187228218127,-0.09493294412342784,532.9626473206216,111.11810077178309,240.43981590960786,360.8543615832396,13.672245941055346,-8.003741050303312,8.736922935990414,3.54914885753057,10.9055077631051,13.415160667413296
2025-06-01,-0.7952699023614325,-1.4888540534299648,-0.4944451752681813,0.1363813020097837,-0.0748235212918218,-0.3888126275844713,-0.7239705272911705,-0.856437537332341,-0.5863599212415935,-0.37677666836846946,532.1673774182602,109.62924671835313,239.9453707343397,360.9907428852494,13.597422419763523,-8.392553677887783,8.012952408699245,2.692711320198229,10.319147841863504,13.038383999044829
2025-07-01,0.310747308463624,0.05300854157725576,-1.6735249821432872,0.9240776076953658,0.049813684962549655,-0.3649021388124815,-0.9756677036347776,-0.5025329169367497,-0.32572380634906983,-0.34312686704841316,532.4781247267239,109.68225525993037,238.27184575219638,361.9148204929448,13.647236104726074,-8.757455816700263,7.037284705064467,2.190178403261479,9.993424035514435,12.695257131996414
2025-08-01,-0.3815397681792657,0.6797322970199371,0.4575127718385512,0.9324382679001242,0.05323699990282735,-0.22390154314761934,-0.10810446342839891,0.012897023038306081,0.21915047051924472,-0.005889851099696947,532.0965849585446,110.36198755695031,238.72935852403495,362.8472587608449,13.700473104628902,-8.981357359847884,6.929180241636068,2.203075426299785,10.212574506033679,12.689367280896718
2025-09-01,-0.4438030132441593,0.26413474271996407,1.241163512819806,0.6921945446158981,-0.022724426474724474,-0.13840324986494587,0.437771297553164,-0.07424495782740101,0.23696986336569892,0.0514398033426047,531.6527819453004,110.62612229967029,239.97052203685473,363.53945330546077,13.677748678154177,-9.119760609712829,7.366951539189232,2.128830468472384,10.449544369399378,12.740807084239322
2025-10-01,0.3442611499282815,0.2112722595313241,1.631054513587898,0.2738446108626948,-0.06585393318829909,-0.041456875457983086,0.42553491604794813,0.21892841926205908,0.0707876364072239,0.008998529556867509,531.9970430952287,110.8373945592016,241.60157655044264,363.8132979163235,13.611894744965877,-9.161217485170813,7.792486455237181,2.347758887734443,10.520332005806603,12.749805613796191
2025-11-01,1.2372193152156978,0.1698330210227475,1.2279669353015736,0.7640614505493195,-0.009182946713805309,-0.12152221165482133,-0.11183664328215252,-0.004256709939427013,-0.07700587209458133,0.023110430771906,533.2342624104443,111.00722758022435,242.8295434857442,364.57735936687277,13.602711798252072,-9.282739696825633,7.680649811955028,2.343502177795016,10.443326133712022,12.772916044568095
2025-12-01,1.2478534490744058,0.4727368358043329,0.28294117999074997,0.7261858690828894,0.02233637758347567,-0.18453634339759437,-0.2921725063748829,-0.09139858477900895,-0.13185078389913402,-0.021951006202299894,534.4821158595188,111.47996441602868,243.11248466573497,365.3035452359557,13.625048175835548,-9.467276040223227,7.388477305580145,2.252103593016007,10.311475349812888,12.750965038365797
2026-01-01,0.5904166615162888,0.7168599578741072,0.4770568011878563,0.24303518726226742,0.035786358919681245,-0.14709468041275306,-0.08299051489131581,0.02020073873650695,0.01261577964122904,-0.0025054960587869435,535.0725325210351,112.19682437390279,243.5895414669228,365.54658042321796,13.66083453475523,-9.61437072063598,7.305486790688829,2.272304331752514,10.324091129454116,12.74845954230701
2026-02-01,-0.08749482861259275,0.3504927337840867,0.4241263007123456,0.14225157214601483,0.011711853613039674,-0.12326825339691773,-0.030363643771388907,0.0016891541371666097,0.07196445701337957,0.04808930976185202,534.9850376924225,112.54731710768688,244.01366776763518,365.68883199536396,13.67254638836827,-9.7376389740329,7.275123146917441,2.2739934858896804,10.396055586467496,12.796548852068861
2026-03-01,-0.2596213810248349,0.04025171450437682,0.5556212489870755,0.20497370589875083,-0.018223280988770296,-0.10352277920854758,0.021257319162938437,0.06267393819084388,0.011557893293675962,0.06356195601017424,534.7254163113977,112.58756882219126,244.56928901662224,365.8938057012627,13.654323107379499,-9.841161753241446,7.296380466080379,2.3366674240805247,10.40761347976117,12.860110808079035
